"ID"	"Tissue"	"Histology"	"State"
"TCGA.A2.A4S0.01A.21R.A266.07"	"TCGA.A2.A4S0.01A.21R.A266.07"	"Tumor"	"BRCA"	"S04"
"TCGA.AR.A1AU.01A.11R.A12P.07"	"TCGA.AR.A1AU.01A.11R.A12P.07"	"Tumor"	"BRCA"	"S04"
"TCGA.EJ.5525.01A.01R.1580.07"	"TCGA.EJ.5525.01A.01R.1580.07"	"Tumor"	"PRAD"	"S04"
"TCGA.FY.A3WA.01A.11R.A22L.07"	"TCGA.FY.A3WA.01A.11R.A22L.07"	"Tumor"	"THCA"	"S04"
"TCGA.EL.A3GQ.01A.11R.A206.07"	"TCGA.EL.A3GQ.01A.11R.A206.07"	"Tumor"	"THCA"	"S04"
"TCGA.EJ.5530.01A.01R.1580.07"	"TCGA.EJ.5530.01A.01R.1580.07"	"Tumor"	"PRAD"	"S04"
"TCGA.86.8073.01A.11R.2241.07"	"TCGA.86.8073.01A.11R.2241.07"	"Tumor"	"LUAD"	"S04"
"TCGA.BA.4078.01A.01R.1436.07"	"TCGA.BA.4078.01A.01R.1436.07"	"Tumor"	"HNSC"	"S04"
"TCGA.V1.A8WN.01A.11R.A37L.07"	"TCGA.V1.A8WN.01A.11R.A37L.07"	"Tumor"	"PRAD"	"S04"
"TCGA.AR.A2LN.01A.21R.A18M.07"	"TCGA.AR.A2LN.01A.21R.A18M.07"	"Tumor"	"BRCA"	"S04"
"TCGA.HV.A5A4.01A.11R.A26U.07"	"TCGA.HV.A5A4.01A.11R.A26U.07"	"Tumor"	"PAAD"	"S04"
"TCGA.HZ.8636.01A.21R.2404.07"	"TCGA.HZ.8636.01A.21R.2404.07"	"Tumor"	"PAAD"	"S04"
"TCGA.CV.7261.01A.11R.2016.07"	"TCGA.CV.7261.01A.11R.2016.07"	"Tumor"	"HNSC"	"S04"
"TCGA.85.A5B5.01A.21R.A26W.07"	"TCGA.85.A5B5.01A.21R.A26W.07"	"Tumor"	"LUSC"	"S04"
"TCGA.KK.A7B3.01A.11R.A33R.07"	"TCGA.KK.A7B3.01A.11R.A33R.07"	"Tumor"	"PRAD"	"S04"
"TCGA.OL.A5RV.01A.12R.A28M.07"	"TCGA.OL.A5RV.01A.12R.A28M.07"	"Tumor"	"BRCA"	"S04"
"TCGA.DS.A7WF.01A.11R.A352.07"	"TCGA.DS.A7WF.01A.11R.A352.07"	"Tumor"	"CESC"	"S04"
"TCGA.AR.A0TR.01A.11R.A084.07"	"TCGA.AR.A0TR.01A.11R.A084.07"	"Tumor"	"BRCA"	"S04"
"TCGA.ZF.AA4R.01A.11R.A38B.07"	"TCGA.ZF.AA4R.01A.11R.A38B.07"	"Tumor"	"BLCA"	"S04"
"TCGA.EJ.A8FU.01A.11R.A36G.07"	"TCGA.EJ.A8FU.01A.11R.A36G.07"	"Tumor"	"PRAD"	"S04"
"TCGA.V5.AASW.01A.11R.A406.31"	"TCGA.V5.AASW.01A.11R.A406.31"	"Tumor"	"ESCA"	"S04"
"TCGA.EJ.7784.01A.11R.2118.07"	"TCGA.EJ.7784.01A.11R.2118.07"	"Tumor"	"PRAD"	"S04"
"TCGA.55.8614.01A.11R.2403.07"	"TCGA.55.8614.01A.11R.2403.07"	"Tumor"	"LUAD"	"S04"
"TCGA.AQ.A04H.01B.11R.A10J.07"	"TCGA.AQ.A04H.01B.11R.A10J.07"	"Tumor"	"BRCA"	"S04"
"TCGA.A2.A1FX.01A.11R.A13Q.07"	"TCGA.A2.A1FX.01A.11R.A13Q.07"	"Tumor"	"BRCA"	"S04"
"TCGA.60.2703.01A.11R.2045.07"	"TCGA.60.2703.01A.11R.2045.07"	"Tumor"	"LUSC"	"S04"
"TCGA.CN.4723.01A.01R.1436.07"	"TCGA.CN.4723.01A.01R.1436.07"	"Tumor"	"HNSC"	"S04"
"TCGA.L5.A4OT.01A.11R.A28J.31"	"TCGA.L5.A4OT.01A.11R.A28J.31"	"Tumor"	"ESCA"	"S04"
"TCGA.57.1994.01A.01R.1568.13"	"TCGA.57.1994.01A.01R.1568.13"	"Tumor"	"OV"	"S04"
"TCGA.EI.6884.01A.11R.1928.07"	"TCGA.EI.6884.01A.11R.1928.07"	"Tumor"	"READ"	"S04"
"TCGA.L5.A8NF.01A.11R.A37I.31"	"TCGA.L5.A8NF.01A.11R.A37I.31"	"Tumor"	"ESCA"	"S04"
"TCGA.63.A5MV.01A.21R.A26W.07"	"TCGA.63.A5MV.01A.21R.A26W.07"	"Tumor"	"LUSC"	"S04"
"TCGA.G4.6303.01A.11R.1774.07"	"TCGA.G4.6303.01A.11R.1774.07"	"Tumor"	"COAD"	"S04"
"TCGA.EJ.A46I.01A.12R.A26U.07"	"TCGA.EJ.A46I.01A.12R.A26U.07"	"Tumor"	"PRAD"	"S04"
"TCGA.EI.6507.01A.11R.1736.07"	"TCGA.EI.6507.01A.11R.1736.07"	"Tumor"	"READ"	"S04"
"TCGA.AC.A2BM.01A.11R.A21T.07"	"TCGA.AC.A2BM.01A.11R.A21T.07"	"Tumor"	"BRCA"	"S04"
"TCGA.AC.A6NO.01A.12R.A33J.07"	"TCGA.AC.A6NO.01A.12R.A33J.07"	"Tumor"	"BRCA"	"S04"
"TCGA.18.3407.01A.01R.0980.07"	"TCGA.18.3407.01A.01R.0980.07"	"Tumor"	"LUSC"	"S04"
"TCGA.D5.7000.01A.11R.A32Z.07"	"TCGA.D5.7000.01A.11R.A32Z.07"	"Tumor"	"COAD"	"S04"
"TCGA.95.7947.01A.11R.2187.07"	"TCGA.95.7947.01A.11R.2187.07"	"Tumor"	"LUAD"	"S04"
"TCGA.CG.4449.01A.01R.1157.13"	"TCGA.CG.4449.01A.01R.1157.13"	"Tumor"	"STAD"	"S04"
"TCGA.D8.A73W.01A.22R.A352.07"	"TCGA.D8.A73W.01A.22R.A352.07"	"Tumor"	"BRCA"	"S04"
"TCGA.KK.A8I8.01A.11R.A36G.07"	"TCGA.KK.A8I8.01A.11R.A36G.07"	"Tumor"	"PRAD"	"S04"
"TCGA.4N.A93T.01A.11R.A37K.07"	"TCGA.4N.A93T.01A.11R.A37K.07"	"Tumor"	"COAD"	"S04"
"TCGA.77.A5GF.01A.21R.A27Q.07"	"TCGA.77.A5GF.01A.21R.A27Q.07"	"Tumor"	"LUSC"	"S04"
"TCGA.BH.A28Q.01A.11R.A16F.07"	"TCGA.BH.A28Q.01A.11R.A16F.07"	"Tumor"	"BRCA"	"S04"
"TCGA.NH.A6GA.01A.11R.A37K.07"	"TCGA.NH.A6GA.01A.11R.A37K.07"	"Tumor"	"COAD"	"S04"
"TCGA.L5.A4OR.01A.11R.A260.31"	"TCGA.L5.A4OR.01A.11R.A260.31"	"Tumor"	"ESCA"	"S04"
"TCGA.CN.6992.01A.11R.1915.07"	"TCGA.CN.6992.01A.11R.1915.07"	"Tumor"	"HNSC"	"S04"
"TCGA.EA.A97N.01A.11R.A38B.07"	"TCGA.EA.A97N.01A.11R.A38B.07"	"Tumor"	"CESC"	"S04"
"TCGA.DJ.A3UX.01A.11R.A22L.07"	"TCGA.DJ.A3UX.01A.11R.A22L.07"	"Tumor"	"THCA"	"S04"
"TCGA.58.8388.01A.11R.2326.07"	"TCGA.58.8388.01A.11R.2326.07"	"Tumor"	"LUSC"	"S04"
"TCGA.98.8022.01A.11R.2247.07"	"TCGA.98.8022.01A.11R.2247.07"	"Tumor"	"LUSC"	"S04"
"TCGA.31.1950.01A.01R.1568.13"	"TCGA.31.1950.01A.01R.1568.13"	"Tumor"	"OV"	"S04"
"TCGA.O2.A5IB.01A.11R.A27Q.07"	"TCGA.O2.A5IB.01A.11R.A27Q.07"	"Tumor"	"LUSC"	"S04"
"TCGA.EI.6885.01A.11R.1928.07"	"TCGA.EI.6885.01A.11R.1928.07"	"Tumor"	"READ"	"S04"
"TCGA.E5.A4TZ.01A.11R.A31N.07"	"TCGA.E5.A4TZ.01A.11R.A31N.07"	"Tumor"	"BLCA"	"S04"
"TCGA.C8.A8HQ.01A.11R.A36F.07"	"TCGA.C8.A8HQ.01A.11R.A36F.07"	"Tumor"	"BRCA"	"S04"
"TCGA.BH.A18V.01A.11R.A12D.07"	"TCGA.BH.A18V.01A.11R.A12D.07"	"Tumor"	"BRCA"	"S04"
"TCGA.DJ.A13X.01A.11R.A10U.07"	"TCGA.DJ.A13X.01A.11R.A10U.07"	"Tumor"	"THCA"	"S04"
"TCGA.98.A53A.01A.11R.A262.07"	"TCGA.98.A53A.01A.11R.A262.07"	"Tumor"	"LUSC"	"S04"
"TCGA.85.A50M.01A.21R.A262.07"	"TCGA.85.A50M.01A.21R.A262.07"	"Tumor"	"LUSC"	"S04"
"TCGA.HC.8260.01A.11R.2263.07"	"TCGA.HC.8260.01A.11R.2263.07"	"Tumor"	"PRAD"	"S04"
"TCGA.22.5477.01A.01R.1635.07"	"TCGA.22.5477.01A.01R.1635.07"	"Tumor"	"LUSC"	"S04"
"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"Tumor"	"LUSC"	"S04"
"TCGA.GV.A3JW.01A.11R.A20F.07"	"TCGA.GV.A3JW.01A.11R.A20F.07"	"Tumor"	"BLCA"	"S04"
"TCGA.EY.A2OO.01A.11R.A19W.07"	"TCGA.EY.A2OO.01A.11R.A19W.07"	"Tumor"	"UCEC"	"S04"
"TCGA.50.5066.02A.11R.2090.07"	"TCGA.50.5066.02A.11R.2090.07"	"Tumor"	"LUAD"	"S04"
"TCGA.46.6026.01A.11R.1820.07"	"TCGA.46.6026.01A.11R.1820.07"	"Tumor"	"LUSC"	"S04"
"TCGA.61.1910.01A.01R.1567.13"	"TCGA.61.1910.01A.01R.1567.13"	"Tumor"	"OV"	"S04"
"TCGA.FY.A3W9.01A.11R.A22L.07"	"TCGA.FY.A3W9.01A.11R.A22L.07"	"Tumor"	"THCA"	"S04"
"TCGA.60.2726.01A.01R.0851.07"	"TCGA.60.2726.01A.01R.0851.07"	"Tumor"	"LUSC"	"S04"
"TCGA.AR.A24Z.01A.11R.A169.07"	"TCGA.AR.A24Z.01A.11R.A169.07"	"Tumor"	"BRCA"	"S04"
"TCGA.86.8281.01A.11R.2287.07"	"TCGA.86.8281.01A.11R.2287.07"	"Tumor"	"LUAD"	"S04"
"TCGA.HC.7078.01A.11R.2118.07"	"TCGA.HC.7078.01A.11R.2118.07"	"Tumor"	"PRAD"	"S04"
"TCGA.A2.A0CU.01A.12R.A034.07"	"TCGA.A2.A0CU.01A.12R.A034.07"	"Tumor"	"BRCA"	"S04"
"TCGA.BH.A18P.01A.11R.A12D.07"	"TCGA.BH.A18P.01A.11R.A12D.07"	"Tumor"	"BRCA"	"S04"
"TCGA.W5.AA31.01A.11R.A41I.07"	"TCGA.W5.AA31.01A.11R.A41I.07"	"Tumor"	"CHOL"	"S04"
"TCGA.EO.A3KX.01A.11R.A22K.07"	"TCGA.EO.A3KX.01A.11R.A22K.07"	"Tumor"	"UCEC"	"S04"
"TCGA.22.A5C4.01A.12R.A27Q.07"	"TCGA.22.A5C4.01A.12R.A27Q.07"	"Tumor"	"LUSC"	"S04"
"TCGA.A7.A26J.01A.11R.A169.07"	"TCGA.A7.A26J.01A.11R.A169.07"	"Tumor"	"BRCA"	"S04"
"TCGA.E2.A15G.01A.11R.A12D.07"	"TCGA.E2.A15G.01A.11R.A12D.07"	"Tumor"	"BRCA"	"S04"
"TCGA.OL.A6VQ.01A.12R.A41B.07"	"TCGA.OL.A6VQ.01A.12R.A41B.07"	"Tumor"	"BRCA"	"S04"
"TCGA.56.A4BY.01A.11R.A24H.07"	"TCGA.56.A4BY.01A.11R.A24H.07"	"Tumor"	"LUSC"	"S04"
"TCGA.AA.3662.01A.01R.1723.07"	"TCGA.AA.3662.01A.01R.1723.07"	"Tumor"	"COAD"	"S04"
"TCGA.J8.A3YH.01A.11R.A22U.07"	"TCGA.J8.A3YH.01A.11R.A22U.07"	"Tumor"	"THCA"	"S04"
"TCGA.EJ.8469.01A.11R.2403.07"	"TCGA.EJ.8469.01A.11R.2403.07"	"Tumor"	"PRAD"	"S04"
"TCGA.61.2008.02A.01R.1568.13"	"TCGA.61.2008.02A.01R.1568.13"	"Tumor"	"OV"	"S04"
"TCGA.BH.A1F5.01A.12R.A13Q.07"	"TCGA.BH.A1F5.01A.12R.A13Q.07"	"Tumor"	"BRCA"	"S04"
"TCGA.R6.A8W8.01B.11R.A37I.31"	"TCGA.R6.A8W8.01B.11R.A37I.31"	"Tumor"	"ESCA"	"S04"
"TCGA.05.4424.01A.22R.1858.07"	"TCGA.05.4424.01A.22R.1858.07"	"Tumor"	"LUAD"	"S04"
"TCGA.98.8021.01A.11R.2247.07"	"TCGA.98.8021.01A.11R.2247.07"	"Tumor"	"LUSC"	"S04"
"TCGA.D8.A145.01A.11R.A115.07"	"TCGA.D8.A145.01A.11R.A115.07"	"Tumor"	"BRCA"	"S04"
"TCGA.J8.A3O2.06A.11R.A23N.07"	"TCGA.J8.A3O2.06A.11R.A23N.07"	"Tumor"	"THCA"	"S04"
"TCGA.DK.A6B5.01A.11R.A31N.07"	"TCGA.DK.A6B5.01A.11R.A31N.07"	"Tumor"	"BLCA"	"S04"
"TCGA.CH.5753.01A.11R.1580.07"	"TCGA.CH.5753.01A.11R.1580.07"	"Tumor"	"PRAD"	"S04"
"TCGA.E2.A1AZ.01A.11R.A12P.07"	"TCGA.E2.A1AZ.01A.11R.A12P.07"	"Tumor"	"BRCA"	"S04"
"TCGA.W5.AA2Q.01A.11R.A41I.07"	"TCGA.W5.AA2Q.01A.11R.A41I.07"	"Tumor"	"CHOL"	"S04"
"TCGA.PN.A8MA.01A.11R.A36F.07"	"TCGA.PN.A8MA.01A.11R.A36F.07"	"Tumor"	"CESC"	"S04"
"TCGA.YL.A8SF.01A.11R.A37L.07"	"TCGA.YL.A8SF.01A.11R.A37L.07"	"Tumor"	"PRAD"	"S04"
"TCGA.AD.6965.01A.11R.1928.07"	"TCGA.AD.6965.01A.11R.1928.07"	"Tumor"	"COAD"	"S04"
"TCGA.LD.A7W6.01A.81R.A352.07"	"TCGA.LD.A7W6.01A.81R.A352.07"	"Tumor"	"BRCA"	"S04"
"TCGA.EL.A3ZQ.11A.11R.A23N.07"	"TCGA.EL.A3ZQ.11A.11R.A23N.07"	"Normal"	"THCA"	"S04"
"TCGA.FB.A545.01A.11R.A26U.07"	"TCGA.FB.A545.01A.11R.A26U.07"	"Tumor"	"PAAD"	"S04"
"TCGA.25.1319.01A.01R.1565.13"	"TCGA.25.1319.01A.01R.1565.13"	"Tumor"	"OV"	"S04"
"TCGA.DJ.A3UP.01A.11R.A22L.07"	"TCGA.DJ.A3UP.01A.11R.A22L.07"	"Tumor"	"THCA"	"S04"
"TCGA.FY.A3TY.11A.12R.A22U.07"	"TCGA.FY.A3TY.11A.12R.A22U.07"	"Normal"	"THCA"	"S04"
"TCGA.A6.6649.01A.11R.1774.07"	"TCGA.A6.6649.01A.11R.1774.07"	"Tumor"	"COAD"	"S04"
"TCGA.S8.A6BV.01A.21R.A31P.31"	"TCGA.S8.A6BV.01A.21R.A31P.31"	"Tumor"	"ESCA"	"S04"
"TCGA.NC.A5HP.01A.11R.A26W.07"	"TCGA.NC.A5HP.01A.11R.A26W.07"	"Tumor"	"LUSC"	"S04"
"TCGA.GV.A3QI.01A.11R.A220.07"	"TCGA.GV.A3QI.01A.11R.A220.07"	"Tumor"	"BLCA"	"S04"
"TCGA.43.6143.01A.11R.1820.07"	"TCGA.43.6143.01A.11R.1820.07"	"Tumor"	"LUSC"	"S04"
"TCGA.DJ.A3VA.01A.11R.A23N.07"	"TCGA.DJ.A3VA.01A.11R.A23N.07"	"Tumor"	"THCA"	"S04"
"TCGA.A7.A426.01A.22R.A24H.07"	"TCGA.A7.A426.01A.22R.A24H.07"	"Tumor"	"BRCA"	"S04"
"TCGA.FY.A40K.01A.11R.A23N.07"	"TCGA.FY.A40K.01A.11R.A23N.07"	"Tumor"	"THCA"	"S04"
"TCGA.LQ.A4E4.01A.11R.A266.07"	"TCGA.LQ.A4E4.01A.11R.A266.07"	"Tumor"	"BRCA"	"S04"
"TCGA.50.5946.02A.11R.2090.07"	"TCGA.50.5946.02A.11R.2090.07"	"Tumor"	"LUAD"	"S04"
"TCGA.23.1114.01B.01R.1566.13"	"TCGA.23.1114.01B.01R.1566.13"	"Tumor"	"OV"	"S04"
"TCGA.AY.A8YK.01A.11R.A41B.07"	"TCGA.AY.A8YK.01A.11R.A41B.07"	"Tumor"	"COAD"	"S04"
"TCGA.D5.6926.01A.11R.1928.07"	"TCGA.D5.6926.01A.11R.1928.07"	"Tumor"	"COAD"	"S04"
"TCGA.L5.A43E.01A.11R.A24K.31"	"TCGA.L5.A43E.01A.11R.A24K.31"	"Tumor"	"ESCA"	"S04"
"TCGA.94.A4VJ.01A.11R.A24Z.07"	"TCGA.94.A4VJ.01A.11R.A24Z.07"	"Tumor"	"LUSC"	"S04"
"TCGA.99.8025.01A.11R.2241.07"	"TCGA.99.8025.01A.11R.2241.07"	"Tumor"	"LUAD"	"S04"
"TCGA.E2.A1L6.01A.11R.A13Q.07"	"TCGA.E2.A1L6.01A.11R.A13Q.07"	"Tumor"	"BRCA"	"S04"
"TCGA.CM.6680.01A.11R.1839.07"	"TCGA.CM.6680.01A.11R.1839.07"	"Tumor"	"COAD"	"S04"
"TCGA.V1.A8MM.01A.11R.A37L.07"	"TCGA.V1.A8MM.01A.11R.A37L.07"	"Tumor"	"PRAD"	"S04"
"TCGA.AC.A4ZE.01A.11R.A41B.07"	"TCGA.AC.A4ZE.01A.11R.A41B.07"	"Tumor"	"BRCA"	"S04"
"TCGA.56.8626.01A.11R.2403.07"	"TCGA.56.8626.01A.11R.2403.07"	"Tumor"	"LUSC"	"S04"
"TCGA.DO.A1JZ.11A.11R.A13Y.07"	"TCGA.DO.A1JZ.11A.11R.A13Y.07"	"Normal"	"THCA"	"S04"
"TCGA.BR.4361.01A.01R.1157.13"	"TCGA.BR.4361.01A.01R.1157.13"	"Tumor"	"STAD"	"S04"
"TCGA.AR.A24R.01A.11R.A169.07"	"TCGA.AR.A24R.01A.11R.A169.07"	"Tumor"	"BRCA"	"S04"
"TCGA.BR.8367.01A.11R.2343.13"	"TCGA.BR.8367.01A.11R.2343.13"	"Tumor"	"STAD"	"S04"
"TCGA.XA.A8JR.01A.11R.A36G.07"	"TCGA.XA.A8JR.01A.11R.A36G.07"	"Tumor"	"PRAD"	"S04"
"TCGA.J4.A83L.01A.11R.A352.07"	"TCGA.J4.A83L.01A.11R.A352.07"	"Tumor"	"PRAD"	"S04"
"TCGA.EM.A1CV.01A.11R.A13Y.07"	"TCGA.EM.A1CV.01A.11R.A13Y.07"	"Tumor"	"THCA"	"S04"
"TCGA.KJ.A3U4.01A.11R.A22K.07"	"TCGA.KJ.A3U4.01A.11R.A22K.07"	"Tumor"	"UCEC"	"S04"
"TCGA.T3.A92M.01A.31R.A39I.07"	"TCGA.T3.A92M.01A.31R.A39I.07"	"Tumor"	"HNSC"	"S04"
"TCGA.58.A46K.01A.11R.A24H.07"	"TCGA.58.A46K.01A.11R.A24H.07"	"Tumor"	"LUSC"	"S04"
"TCGA.A7.A26H.01A.11R.A169.07"	"TCGA.A7.A26H.01A.11R.A169.07"	"Tumor"	"BRCA"	"S04"
"TCGA.VP.A87K.01A.11R.A352.07"	"TCGA.VP.A87K.01A.11R.A352.07"	"Tumor"	"PRAD"	"S04"
"TCGA.D8.A73X.01A.11R.A32P.07"	"TCGA.D8.A73X.01A.11R.A32P.07"	"Tumor"	"BRCA"	"S04"
"TCGA.EJ.5503.01A.01R.1580.07"	"TCGA.EJ.5503.01A.01R.1580.07"	"Tumor"	"PRAD"	"S04"
"TCGA.CN.A497.01A.11R.A24H.07"	"TCGA.CN.A497.01A.11R.A24H.07"	"Tumor"	"HNSC"	"S04"
"TCGA.DK.A1AC.01A.11R.A13Y.07"	"TCGA.DK.A1AC.01A.11R.A13Y.07"	"Tumor"	"BLCA"	"S04"
"TCGA.EM.A1CW.11A.12R.A13Y.07"	"TCGA.EM.A1CW.11A.12R.A13Y.07"	"Normal"	"THCA"	"S04"
"TCGA.G4.6309.01A.21R.1839.07"	"TCGA.G4.6309.01A.21R.1839.07"	"Tumor"	"COAD"	"S04"
"TCGA.AD.6901.01A.11R.1928.07"	"TCGA.AD.6901.01A.11R.1928.07"	"Tumor"	"COAD"	"S04"
"TCGA.D8.A1XA.01A.11R.A14D.07"	"TCGA.D8.A1XA.01A.11R.A14D.07"	"Tumor"	"BRCA"	"S04"
"TCGA.W5.AA2Z.01A.11R.A41I.07"	"TCGA.W5.AA2Z.01A.11R.A41I.07"	"Tumor"	"CHOL"	"S04"
"TCGA.CN.A6V3.01A.12R.A34R.07"	"TCGA.CN.A6V3.01A.12R.A34R.07"	"Tumor"	"HNSC"	"S04"
"TCGA.BJ.A191.01A.11R.A13Y.07"	"TCGA.BJ.A191.01A.11R.A13Y.07"	"Tumor"	"THCA"	"S04"
"TCGA.C5.A8ZZ.01A.11R.A37O.07"	"TCGA.C5.A8ZZ.01A.11R.A37O.07"	"Tumor"	"CESC"	"S04"
"TCGA.09.2051.01A.01R.1568.13"	"TCGA.09.2051.01A.01R.1568.13"	"Tumor"	"OV"	"S04"
"TCGA.EL.A3ZT.11A.13R.A23N.07"	"TCGA.EL.A3ZT.11A.13R.A23N.07"	"Normal"	"THCA"	"S04"
"TCGA.GM.A3XN.01A.12R.A22U.07"	"TCGA.GM.A3XN.01A.12R.A22U.07"	"Tumor"	"BRCA"	"S04"
"TCGA.AY.6197.01A.11R.1723.07"	"TCGA.AY.6197.01A.11R.1723.07"	"Tumor"	"COAD"	"S04"
"TCGA.Y6.A8TL.01A.21R.A37L.07"	"TCGA.Y6.A8TL.01A.21R.A37L.07"	"Tumor"	"PRAD"	"S04"
"TCGA.ZF.AA4X.01A.11R.A38B.07"	"TCGA.ZF.AA4X.01A.11R.A38B.07"	"Tumor"	"BLCA"	"S04"
"TCGA.BL.A3JM.01A.12R.A21D.07"	"TCGA.BL.A3JM.01A.12R.A21D.07"	"Tumor"	"BLCA"	"S04"
"TCGA.VQ.A928.01A.11R.A414.31"	"TCGA.VQ.A928.01A.11R.A414.31"	"Tumor"	"STAD"	"S04"
"TCGA.J4.AATV.01A.11R.A41O.07"	"TCGA.J4.AATV.01A.11R.A41O.07"	"Tumor"	"PRAD"	"S04"
"TCGA.IB.AAUO.01A.12R.A38C.07"	"TCGA.IB.AAUO.01A.12R.A38C.07"	"Tumor"	"PAAD"	"S04"
"TCGA.A7.A26E.01A.11R.A169.07"	"TCGA.A7.A26E.01A.11R.A169.07"	"Tumor"	"BRCA"	"S04"
"TCGA.4G.AAZO.01A.12R.A41I.07"	"TCGA.4G.AAZO.01A.12R.A41I.07"	"Tumor"	"CHOL"	"S04"
"TCGA.55.8087.01A.11R.2241.07"	"TCGA.55.8087.01A.11R.2241.07"	"Tumor"	"LUAD"	"S04"
"TCGA.E2.A1IL.01A.11R.A14D.07"	"TCGA.E2.A1IL.01A.11R.A14D.07"	"Tumor"	"BRCA"	"S04"
"TCGA.CR.7398.01A.11R.2016.07"	"TCGA.CR.7398.01A.11R.2016.07"	"Tumor"	"HNSC"	"S04"
"TCGA.EL.A3GZ.11A.11R.A20F.07"	"TCGA.EL.A3GZ.11A.11R.A20F.07"	"Normal"	"THCA"	"S04"
"TCGA.EJ.A7NH.01A.12R.A33R.07"	"TCGA.EJ.A7NH.01A.12R.A33R.07"	"Tumor"	"PRAD"	"S04"
"TCGA.VP.A87D.01A.11R.A352.07"	"TCGA.VP.A87D.01A.11R.A352.07"	"Tumor"	"PRAD"	"S04"
"TCGA.DJ.A3VK.01A.11R.A23N.07"	"TCGA.DJ.A3VK.01A.11R.A23N.07"	"Tumor"	"THCA"	"S04"
"TCGA.39.5040.01A.21R.2125.07"	"TCGA.39.5040.01A.21R.2125.07"	"Tumor"	"LUSC"	"S04"
"TCGA.NH.A50V.01A.11R.A28H.07"	"TCGA.NH.A50V.01A.11R.A28H.07"	"Tumor"	"COAD"	"S04"
"TCGA.D5.6922.01A.11R.1928.07"	"TCGA.D5.6922.01A.11R.1928.07"	"Tumor"	"COAD"	"S04"
"TCGA.DK.AA6P.01A.11R.A39I.07"	"TCGA.DK.AA6P.01A.11R.A39I.07"	"Tumor"	"BLCA"	"S04"
"TCGA.HZ.A49I.01A.12R.A26U.07"	"TCGA.HZ.A49I.01A.12R.A26U.07"	"Tumor"	"PAAD"	"S04"
"TCGA.BH.A0HA.11A.31R.A12P.07"	"TCGA.BH.A0HA.11A.31R.A12P.07"	"Normal"	"BRCA"	"S04"
"TCGA.MP.A4TF.01A.11R.A262.07"	"TCGA.MP.A4TF.01A.11R.A262.07"	"Tumor"	"LUAD"	"S04"
"TCGA.EJ.7783.01A.11R.2118.07"	"TCGA.EJ.7783.01A.11R.2118.07"	"Tumor"	"PRAD"	"S04"
"TCGA.EJ.A8FP.01A.21R.A36G.07"	"TCGA.EJ.A8FP.01A.21R.A36G.07"	"Tumor"	"PRAD"	"S04"
"TCGA.CX.7082.01A.11R.2016.07"	"TCGA.CX.7082.01A.11R.2016.07"	"Tumor"	"HNSC"	"S04"
"TCGA.G2.A3VY.01A.11R.A22U.07"	"TCGA.G2.A3VY.01A.11R.A22U.07"	"Tumor"	"BLCA"	"S04"
"TCGA.58.A46L.01A.11R.A24H.07"	"TCGA.58.A46L.01A.11R.A24H.07"	"Tumor"	"LUSC"	"S04"
"TCGA.W5.AA2W.01A.11R.A41I.07"	"TCGA.W5.AA2W.01A.11R.A41I.07"	"Tumor"	"CHOL"	"S04"
"TCGA.BH.A0BA.01A.11R.A056.07"	"TCGA.BH.A0BA.01A.11R.A056.07"	"Tumor"	"BRCA"	"S04"
"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"Tumor"	"LUSC"	"S04"
"TCGA.DK.AA6U.01A.11R.A39I.07"	"TCGA.DK.AA6U.01A.11R.A39I.07"	"Tumor"	"BLCA"	"S04"
"TCGA.FY.A40N.01A.11R.A23N.07"	"TCGA.FY.A40N.01A.11R.A23N.07"	"Tumor"	"THCA"	"S04"
"TCGA.VQ.A91N.01A.11R.A414.31"	"TCGA.VQ.A91N.01A.11R.A414.31"	"Tumor"	"STAD"	"S04"
"TCGA.FC.7708.01A.11R.2118.07"	"TCGA.FC.7708.01A.11R.2118.07"	"Tumor"	"PRAD"	"S04"
"TCGA.Q1.A73Q.01A.21R.A32P.07"	"TCGA.Q1.A73Q.01A.21R.A32P.07"	"Tumor"	"CESC"	"S04"
"TCGA.G2.AA3D.01A.11R.A39I.07"	"TCGA.G2.AA3D.01A.11R.A39I.07"	"Tumor"	"BLCA"	"S04"
"TCGA.BK.A139.02A.11R.A27V.07"	"TCGA.BK.A139.02A.11R.A27V.07"	"Tumor"	"UCEC"	"S04"
"TCGA.75.7025.01A.12R.1949.07"	"TCGA.75.7025.01A.12R.1949.07"	"Tumor"	"LUAD"	"S04"
"TCGA.AR.A24P.01A.11R.A169.07"	"TCGA.AR.A24P.01A.11R.A169.07"	"Tumor"	"BRCA"	"S04"
"TCGA.FB.A4P6.01A.12R.A26U.07"	"TCGA.FB.A4P6.01A.12R.A26U.07"	"Tumor"	"PAAD"	"S04"
"TCGA.E2.A15O.01A.11R.A115.07"	"TCGA.E2.A15O.01A.11R.A115.07"	"Tumor"	"BRCA"	"S04"
"TCGA.VS.A9UZ.01A.11R.A42T.07"	"TCGA.VS.A9UZ.01A.11R.A42T.07"	"Tumor"	"CESC"	"S04"
"TCGA.A7.A13E.01A.11R.A12P.07"	"TCGA.A7.A13E.01A.11R.A12P.07"	"Tumor"	"BRCA"	"S04"
