"ID"	"MaxEcotype"	"AssignmentP"	"AssignmentQ"	"AssignedToEcotypeStates"	"Ecotype"
"207"	"TCGA.55.8508.01A.11R.2403.07"	"CE8"	0.0507131059279514	0.0704348693443769	TRUE	"CE8"
"211"	"TCGA.78.7147.01A.11R.2039.07"	"CE8"	0.0254448312940002	0.0407769732275645	TRUE	"CE8"
"219"	"TCGA.4B.A93V.01A.11R.A39D.07"	"CE8"	0.0341738376932707	0.0499900446426222	TRUE	"CE8"
"3"	"TCGA.77.7465.01A.11R.2045.07"	"CE9"	0.00030737138482102	0.00165847511152836	TRUE	"CE9"
"16"	"TCGA.35.4122.01A.01R.1107.07"	"CE9"	5.09847386469901e-08	1.27461846617475e-05	TRUE	"CE9"
"18"	"TCGA.50.6590.01A.12R.1858.07"	"CE9"	0.00103999956093426	0.00343935131001598	TRUE	"CE9"
"30"	"TCGA.MP.A4T4.01A.11R.A262.07"	"CE9"	0.000416785922952976	0.00189609531904651	TRUE	"CE9"
"52"	"TCGA.63.6202.01A.11R.1820.07"	"CE9"	0.000350882884457367	0.00176195064670389	TRUE	"CE9"
"58"	"TCGA.78.8660.01A.11R.2403.07"	"CE9"	0.000631255363419946	0.0025049816008728	TRUE	"CE9"
"65"	"TCGA.22.4613.01A.01R.1443.07"	"CE9"	0.0273987802899426	0.0432341234076586	TRUE	"CE9"
"73"	"TCGA.50.5049.01A.01R.1628.07"	"CE9"	0.00446148348887238	0.0110432759625554	TRUE	"CE9"
"95"	"TCGA.85.A4CL.01A.41R.A26W.07"	"CE9"	0.0967454144506909	0.121539465390315	TRUE	"CE9"
"99"	"TCGA.55.8510.01A.11R.2403.07"	"CE9"	0.0229125646576517	0.0371957218468371	TRUE	"CE9"
"101"	"TCGA.50.5066.01A.01R.1628.07"	"CE9"	0.000321083527577532	0.00167231003946631	TRUE	"CE9"
"105"	"TCGA.39.5011.01A.01R.1443.07"	"CE9"	1.3213953181246e-05	0.000415479762256147	TRUE	"CE9"
"127"	"TCGA.22.5471.01A.01R.1635.07"	"CE9"	0.0113367318495064	0.0219704105610589	TRUE	"CE9"
"138"	"TCGA.55.8085.01A.11R.2241.07"	"CE9"	0.00161775190716098	0.00493217044866153	TRUE	"CE9"
"145"	"TCGA.86.6851.01A.11R.1949.07"	"CE9"	0.00256452172378746	0.007184614426642	TRUE	"CE9"
"160"	"TCGA.43.A475.01A.11R.A24H.07"	"CE9"	5.15477683620805e-05	0.000746170569832949	TRUE	"CE9"
"176"	"TCGA.58.8393.01A.11R.2326.07"	"CE9"	0.000108081299053027	0.000965011598687737	TRUE	"CE9"
"181"	"TCGA.39.5035.01A.01R.1443.07"	"CE9"	0.0184699922853368	0.0316266991187274	TRUE	"CE9"
"203"	"TCGA.55.8301.01A.11R.2287.07"	"CE9"	0.000417140970190233	0.00189609531904651	TRUE	"CE9"
"206"	"TCGA.85.7699.01A.11R.2125.07"	"CE9"	0.0014951339830569	0.00461461105881758	TRUE	"CE9"
"224"	"TCGA.05.5425.01A.02R.1628.07"	"CE9"	0.000460214312063975	0.002018483824842	TRUE	"CE9"
"234"	"TCGA.77.8156.01A.11R.2247.07"	"CE9"	0.00869640026844472	0.0175330650573482	TRUE	"CE9"
"12"	"TCGA.55.6983.01A.11R.1949.07"	"CE10"	0.00914235941683786	0.0182847188336757	TRUE	"CE10"
"29"	"TCGA.69.7761.01A.11R.2170.07"	"CE10"	0.000431102035819514	0.00192456265990854	TRUE	"CE10"
"33"	"TCGA.93.7347.01A.11R.2187.07"	"CE10"	0.000404220292673177	0.00189609531904651	TRUE	"CE10"
"35"	"TCGA.73.4662.01A.01R.1206.07"	"CE10"	0.00584731298872503	0.0134112683227638	TRUE	"CE10"
"48"	"TCGA.38.A44F.01A.11R.A24H.07"	"CE10"	0.00394476454920521	0.00986191137301303	TRUE	"CE10"
"60"	"TCGA.86.7701.01A.11R.2170.07"	"CE10"	0.000855254714750778	0.00309874896648832	TRUE	"CE10"
"64"	"TCGA.85.A513.01A.12R.A26W.07"	"CE10"	5.99633921213879e-05	0.000749542401517348	TRUE	"CE10"
"70"	"TCGA.22.4596.01A.01R.1201.07"	"CE10"	0.00144923706033396	0.00452886581354363	TRUE	"CE10"
"72"	"TCGA.NJ.A55A.01A.11R.A262.07"	"CE10"	0.00574852899029795	0.0133067800701341	TRUE	"CE10"
"74"	"TCGA.38.7271.01A.11R.2039.07"	"CE10"	4.56139685729678e-06	0.000415479762256147	TRUE	"CE10"
"80"	"TCGA.95.8039.01A.11R.2241.07"	"CE10"	0.0460452106547242	0.0661569118602359	TRUE	"CE10"
"84"	"TCGA.97.A4LX.01A.11R.A24X.07"	"CE10"	9.68395407638441e-05	0.000960986993821379	TRUE	"CE10"
"134"	"TCGA.77.8133.01A.12R.2247.07"	"CE10"	0.00119063095293345	0.00386568491212158	TRUE	"CE10"
"139"	"TCGA.55.8619.01A.11R.2403.07"	"CE10"	0.00328807217909371	0.00856268796638988	TRUE	"CE10"
"147"	"TCGA.60.2712.01A.01R.0851.07"	"CE10"	1.90968265556682e-05	0.000434018785356094	TRUE	"CE10"
